solo_dist_km,bundle_dist_km,dist_saved_km,pct_dist_saved,bundle_total_min,available_min,time_feasible,best_route,metro,order_id_1,order_id_2,order_type_1,order_type_2,delivery_type_1,delivery_type_2,same_store,basket_size_1,basket_size_2,pay_1,pay_2,store_to_store_km,cust_to_cust_km,leg1_km,leg2_km,creation_gap_min,bundle_type,viable,solo_pay_total,bundle_offer_pay,est_minutes,pay_per_hour,pay_per_km,total_items,items_per_dollar,assigned_shopper,shopper_rating,preferred_shopper,accepted,both_shop_flag,both_delivery_flag,same_store_flag,has_on_demand,metro_Austin,metro_Birmingham,metro_Los Angeles,metro_San Francisco,predicted_acceptance
15.149,12.797,2.352,0.1553,50.8,100.2,True,s1->s2->c1->c2,Birmingham,O4028,O4635,shop_and_deliver,delivery_only,on_demand,on_demand,True,12,5,7.93,5.73,0.0,9.154,3.643,7.864,19.8,mixed,False,13.66,11.2,50.8,13.23,0.87,17,1.518,SH58,4.41,0,0,0,0,1,1,0,1,0,0,0.22683959
14.157,14.127,0.03,0.0021,58.9,240.0,True,s1->s2->c1->c2,Austin,O2361,O3148,shop_and_deliver,delivery_only,next_day,same_day,True,9,6,9.76,8.76,0.0,11.233,2.894,8.37,40.0,mixed,False,18.52,15.19,58.9,15.47,1.07,15,0.987,SH86,4.37,0,0,0,0,1,0,1,0,0,0,0.19249752
17.036,17.016,0.02,0.0012,73.9,85.4,True,s1->s2->c1->c2,Austin,O3655,O5301,shop_and_deliver,delivery_only,on_demand,on_demand,False,21,2,9.95,5.88,0.481,11.688,5.231,6.958,34.6,mixed,False,15.829999999999998,12.98,73.9,10.54,0.76,23,1.772,SH69,4.56,0,0,0,0,0,1,1,0,0,0,0.087172545
21.417,9.249,12.168,0.5681,48.1,113.4,True,s1->s2->c2->c1,San Francisco,O3018,O3406,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,4,14,6.94,8.39,0.0,5.032,8.6,4.217,6.6,both_shop,True,15.330000000000002,12.57,48.1,15.68,1.34,18,1.432,SH55,4.34,0,0,1,0,1,1,0,0,0,1,0.24468905
24.379,11.637,12.741,0.5226,53.5,77.4,True,s1->s2->c2->c1,Los Angeles,O2433,O5457,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,1,24,5.83,13.39,0.0,4.577,8.659,7.061,42.6,both_shop,True,19.22,15.76,53.5,17.67,1.34,25,1.586,SH21,4.98,0,0,1,0,1,1,0,0,1,0,0.14380689
33.649,14.193,19.456,0.5782,82.3,86.2,True,s1->s2->c2->c1,Los Angeles,O1267,O5333,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,6,19,7.12,8.9,0.0,5.65,12.553,8.543,33.8,both_shop,True,16.02,13.14,82.3,9.58,0.92,25,1.903,SH10,4.63,0,0,1,0,1,1,0,0,1,0,0.04832982
6.911,4.883,2.028,0.2934,48.9,240.0,True,s1->s2->c2->c1,San Francisco,O4360,O5989,shop_and_deliver,shop_and_deliver,next_day,same_day,True,8,25,7.64,13.61,0.0,3.645,2.836,1.238,42.7,both_shop,True,21.25,17.42,48.9,21.37,3.5,33,1.894,SH73,4.63,1,0,1,0,1,0,0,0,0,1,0.4971588
7.181,4.129,3.052,0.425,43.8,240.0,True,s1->s2->c1->c2,San Francisco,O2452,O5071,shop_and_deliver,shop_and_deliver,next_day,same_day,True,16,12,8.26,11.46,0.0,2.559,1.57,4.041,39.8,both_shop,True,19.72,16.17,43.8,22.15,3.82,28,1.732,SH35,4.82,1,1,1,0,1,0,0,0,0,1,0.3598871
13.052,6.037,7.015,0.5375,36.6,116.3,True,s1->s2->c2->c1,San Francisco,O612,O4173,shop_and_deliver,delivery_only,next_day,on_demand,True,11,11,10.46,6.77,0.0,2.555,4.785,3.482,3.7,mixed,True,17.23,14.13,36.6,23.16,2.3,22,1.557,SH89,5.0,1,1,0,0,1,1,0,0,0,1,0.5759927
16.331,6.96,9.371,0.5738,74.6,120.0,True,s1->s2->c1->c2,Austin,O3655,O3657,shop_and_deliver,shop_and_deliver,on_demand,same_day,False,21,24,9.95,12.12,0.481,1.632,5.231,6.253,6.8,both_shop,True,22.07,18.1,74.6,14.56,2.56,45,2.486,SH25,4.31,0,0,1,0,0,1,1,0,0,0,0.13882336
14.011,13.773,0.238,0.017,76.2,120.0,True,s1->s2->c1->c2,Birmingham,O2909,O5302,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,6,14,10.95,8.4,0.0,10.328,3.445,7.121,1.1,both_shop,False,19.35,15.87,76.2,12.5,1.14,20,1.26,SH36,4.32,0,1,1,0,1,1,0,1,0,0,0.11104249
8.311,4.535,3.776,0.4543,64.0,75.3,True,s1->s2->c2->c1,San Francisco,O1893,O4230,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,9,16,9.45,10.02,0.0,2.481,3.128,2.054,44.7,both_shop,True,19.47,15.97,64.0,14.97,3.45,25,1.565,SH9,4.53,0,0,1,0,1,1,0,0,0,1,0.24148938
10.059,4.819,5.24,0.5209,34.5,86.6,True,s1->s2->c1->c2,San Francisco,O476,O3240,shop_and_deliver,delivery_only,on_demand,same_day,True,7,19,9.18,10.12,0.0,1.95,2.869,4.32,33.4,mixed,True,19.299999999999997,15.83,34.5,27.53,3.22,26,1.642,SH78,4.46,0,1,0,0,1,1,0,0,0,1,0.5369553
7.25,7.192,0.057,0.0079,62.1,1438.0,True,s1->s2->c1->c2,San Francisco,O3072,O3402,shop_and_deliver,shop_and_deliver,next_day,next_day,True,19,5,9.64,9.53,0.0,4.85,2.342,2.565,2.0,both_shop,False,19.17,15.72,62.1,15.19,2.16,24,1.527,SH66,4.22,1,1,1,0,1,0,0,0,0,1,0.4401302
7.983,3.693,4.29,0.5374,34.2,80.7,True,s1->s2->c2->c1,San Francisco,O314,O3782,shop_and_deliver,delivery_only,on_demand,on_demand,True,14,14,12.38,8.2,0.0,3.062,3.676,0.631,39.3,mixed,True,20.58,16.88,34.2,29.61,4.45,28,1.659,SH58,4.41,0,1,0,0,1,1,0,0,0,1,0.84523606
18.676,10.255,8.421,0.4509,42.3,87.1,True,s1->s2->c2->c1,Austin,O730,O3900,shop_and_deliver,delivery_only,same_day,on_demand,True,10,12,9.98,9.44,0.0,8.858,8.64,1.397,32.9,mixed,True,19.42,15.92,42.3,22.58,1.54,22,1.382,SH61,4.66,0,0,0,0,1,1,1,0,0,0,0.38735244
14.189,13.895,0.293,0.0207,60.8,120.0,True,s1->s2->c1->c2,Birmingham,O2821,O3078,shop_and_deliver,shop_and_deliver,on_demand,next_day,True,11,13,7.58,8.55,0.0,10.376,3.519,7.15,42.4,both_shop,False,16.130000000000003,13.23,60.8,13.06,0.95,24,1.814,SH10,4.63,0,1,1,0,1,1,0,1,0,0,0.102039725
16.791,15.712,1.079,0.0643,49.5,120.0,True,s1->s2->c1->c2,Los Angeles,O1093,O2838,shop_and_deliver,delivery_only,on_demand,same_day,True,7,12,6.72,8.71,0.0,11.75,3.962,8.867,14.9,mixed,False,15.43,12.65,49.5,15.33,0.8,19,1.502,SH75,4.91,0,1,0,0,1,1,0,0,1,0,0.1287955
19.805,9.602,10.203,0.5152,49.0,80.1,True,s1->s2->c2->c1,Austin,O311,O1173,shop_and_deliver,delivery_only,on_demand,on_demand,True,8,15,9.11,13.64,0.0,8.999,9.601,0.603,39.9,mixed,True,22.75,18.65,49.0,22.84,1.92,23,1.233,SH54,4.82,1,1,0,0,1,1,1,0,0,0,0.32588938
10.754,5.832,4.922,0.4577,48.9,240.0,True,s1->s2->c1->c2,San Francisco,O1020,O2112,delivery_only,shop_and_deliver,same_day,next_day,True,8,10,7.86,6.89,0.0,2.436,3.396,3.962,26.5,mixed,True,14.75,12.1,48.9,14.85,2.04,18,1.488,SH54,4.82,1,0,0,0,1,0,0,0,0,1,0.2202314
12.089,4.984,7.105,0.5877,38.6,228.7,True,s2->s1->c2->c1,San Francisco,O807,O3508,shop_and_deliver,delivery_only,same_day,same_day,False,14,21,8.51,11.13,0.288,2.381,4.617,2.577,11.3,mixed,True,19.64,16.1,38.6,25.03,3.17,35,2.174,SH34,5.0,0,0,0,0,0,0,0,0,0,1,0.2407023
23.252,9.371,13.881,0.597,65.7,240.0,True,s1->s2->c1->c2,Los Angeles,O110,O3961,shop_and_deliver,shop_and_deliver,next_day,same_day,True,12,19,9.74,9.19,0.0,2.014,7.357,8.538,28.2,both_shop,True,18.93,15.52,65.7,14.17,1.64,31,1.997,SH87,5.0,0,0,1,0,1,0,0,0,1,0,0.11201723
35.054,16.642,18.412,0.5253,80.0,203.0,True,s1->s2->c2->c1,Los Angeles,O2004,O5386,shop_and_deliver,shop_and_deliver,same_day,same_day,True,12,12,6.94,7.03,0.0,9.912,14.162,6.73,37.0,both_shop,True,13.97,11.46,80.0,8.6,0.68,24,2.094,SH63,4.5,0,0,1,0,1,0,0,0,1,0,0.051548526
19.592,7.264,12.328,0.6292,67.2,120.0,True,s1->s2->c2->c1,Birmingham,O817,O1623,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,3,18,4.9,11.32,0.0,2.176,7.252,5.089,26.9,both_shop,True,16.22,13.3,67.2,11.88,1.81,21,1.579,SH15,5.0,0,0,1,0,1,1,0,1,0,0,0.08078513
19.702,13.848,5.854,0.2971,60.7,238.8,True,s1->s2->c1->c2,Austin,O2923,O4747,shop_and_deliver,delivery_only,same_day,same_day,True,10,19,7.76,8.61,0.0,8.177,5.671,8.361,1.2,mixed,True,16.369999999999997,13.42,60.7,13.27,0.96,29,2.161,SH42,4.63,1,0,0,0,1,0,1,0,0,0,0.10102473
28.172,27.316,0.857,0.0304,106.8,111.4,True,s1->s2->c1->c2,Los Angeles,O1251,O3207,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,14,24,9.22,11.44,0.0,19.395,7.921,12.331,8.6,both_shop,False,20.66,16.94,106.8,9.52,0.62,38,2.243,SH27,4.42,0,0,1,0,1,1,0,0,1,0,0.039677422
21.945,10.189,11.756,0.5357,61.9,77.0,True,s1->s2->c2->c1,Birmingham,O295,O3300,delivery_only,shop_and_deliver,on_demand,next_day,True,16,18,8.54,9.14,0.0,7.92,9.838,2.27,43.0,mixed,True,17.68,14.5,61.9,14.05,1.41,34,2.345,SH53,4.92,1,1,0,0,1,1,0,1,0,0,0.1003898
11.158,10.914,0.244,0.0219,50.9,120.0,True,s1->s2->c1->c2,San Francisco,O3822,O4134,delivery_only,shop_and_deliver,on_demand,next_day,True,32,10,11.95,6.8,0.0,7.521,3.393,4.373,1.1,mixed,False,18.75,15.37,50.9,18.12,1.4,42,2.733,SH81,4.66,0,0,0,0,1,1,0,0,0,1,0.11190525
5.243,2.485,2.757,0.5259,20.3,208.6,True,s1->s2->c1->c2,San Francisco,O4361,O4877,delivery_only,shop_and_deliver,next_day,same_day,True,10,2,10.21,6.6,0.0,0.985,1.501,2.241,31.4,mixed,True,16.810000000000002,13.78,20.3,40.73,5.33,12,0.871,SH92,4.96,0,1,0,0,1,0,0,0,0,1,0.9668968
16.334,14.475,1.86,0.1139,57.2,117.8,True,s1->s2->c1->c2,Birmingham,O369,O2767,shop_and_deliver,delivery_only,on_demand,on_demand,True,20,20,9.48,8.67,0.0,12.03,2.445,11.445,2.2,mixed,False,18.15,14.88,57.2,15.61,1.02,40,2.688,SH85,4.5,0,0,0,0,1,1,0,1,0,0,0.05573641
29.328,23.416,5.912,0.2016,63.0,120.0,True,s2->s1->c1->c2,Austin,O745,O4341,delivery_only,shop_and_deliver,same_day,on_demand,False,11,9,8.6,7.94,0.373,14.0,9.042,11.085,7.2,mixed,True,16.54,13.56,63.0,12.91,0.58,20,1.475,SH48,5.0,1,0,0,0,0,1,1,0,0,0,0.040488306
21.81,10.139,11.671,0.5351,61.3,116.7,True,s1->s2->c2->c1,Austin,O3210,O5491,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,39,3,14.96,5.51,0.0,3.569,7.62,6.57,3.3,both_shop,True,20.47,16.79,61.3,16.43,1.64,42,2.501,SH89,5.0,1,0,1,0,1,1,1,0,0,0,0.11896464
7.421,3.968,3.453,0.4653,40.5,101.1,True,s1->s2->c2->c1,Birmingham,O3092,O4215,shop_and_deliver,shop_and_deliver,on_demand,next_day,True,7,13,10.97,10.06,0.0,2.799,3.126,1.169,18.9,both_shop,True,21.03,17.24,40.5,25.54,4.24,20,1.16,SH29,4.44,1,0,1,0,1,1,0,1,0,0,0.7346072
22.796,17.745,5.051,0.2216,64.3,103.6,True,s1->s2->c2->c1,Birmingham,O1168,O4517,shop_and_deliver,delivery_only,same_day,on_demand,True,13,18,8.93,11.19,0.0,11.644,8.347,6.101,16.4,mixed,True,20.119999999999997,16.5,64.3,15.4,0.92,31,1.879,SH9,4.53,0,0,0,0,1,1,0,1,0,0,0.23532528
9.201,6.354,2.847,0.3095,44.5,84.2,True,s1->s2->c1->c2,San Francisco,O1866,O3976,shop_and_deliver,delivery_only,on_demand,on_demand,True,16,8,7.92,11.56,0.0,4.616,1.738,5.726,35.8,mixed,True,19.48,15.97,44.5,21.53,2.47,24,1.503,SH67,4.84,0,0,0,0,1,1,0,0,0,1,0.34146985
8.843,8.831,0.012,0.0013,41.7,120.0,True,s1->s2->c1->c2,Birmingham,O550,O5882,shop_and_deliver,delivery_only,next_day,on_demand,True,17,12,9.68,7.82,0.0,6.538,2.293,4.257,21.9,mixed,False,17.5,14.35,41.7,20.65,1.61,29,2.021,SH92,4.96,0,1,0,0,1,1,0,1,0,0,0.21787678
20.882,13.656,7.226,0.346,71.4,200.9,True,s2->s1->c1->c2,Austin,O471,O1318,shop_and_deliver,shop_and_deliver,same_day,next_day,False,19,11,11.72,11.96,0.373,8.062,5.22,10.079,39.1,both_shop,True,23.68,19.42,71.4,16.32,1.41,30,1.545,SH78,4.46,0,0,1,0,0,0,1,0,0,0,0.08710583
11.207,10.503,0.704,0.0628,46.9,120.0,True,s1->s2->c1->c2,Austin,O737,O1765,shop_and_deliver,delivery_only,same_day,on_demand,True,15,7,8.45,6.44,0.0,8.401,2.102,7.002,40.6,mixed,False,14.89,12.21,46.9,15.62,1.15,22,1.802,SH26,4.98,0,0,0,0,1,1,1,0,0,0,0.16602568
14.457,7.539,6.918,0.4785,47.8,212.1,True,s1->s2->c1->c2,Birmingham,O2168,O5716,shop_and_deliver,delivery_only,same_day,next_day,True,10,5,6.24,6.84,0.0,4.065,3.474,7.508,27.9,mixed,True,13.08,10.73,47.8,13.47,1.4,15,1.398,SH97,4.75,0,1,0,0,1,0,0,1,0,0,0.116152234
9.94,4.72,5.221,0.5252,51.1,120.0,True,s1->s2->c2->c1,San Francisco,O498,O5787,shop_and_deliver,shop_and_deliver,on_demand,next_day,True,7,3,6.95,6.59,0.0,3.071,4.146,1.648,36.4,both_shop,True,13.54,11.1,51.1,13.03,2.3,10,0.901,SH4,4.61,0,0,1,0,1,1,0,0,0,1,0.12818478
11.775,9.11,2.665,0.2263,43.2,240.0,True,s1->s2->c1->c2,Austin,O2057,O5532,delivery_only,shop_and_deliver,next_day,same_day,True,8,6,5.57,6.7,0.0,6.877,2.233,7.309,8.1,mixed,True,12.27,10.06,43.2,13.97,1.09,14,1.392,SH6,4.84,0,1,0,0,1,0,1,0,0,0,0.0884232
11.984,6.121,5.862,0.4892,36.0,120.0,True,s1->s2->c1->c2,Birmingham,O5401,O5469,shop_and_deliver,delivery_only,same_day,on_demand,True,8,9,7.01,7.54,0.0,2.203,3.918,4.147,25.2,mixed,True,14.55,11.93,36.0,19.88,1.92,17,1.425,SH52,5.0,1,0,0,0,1,1,0,1,0,0,0.42815053
27.993,16.181,11.812,0.422,60.0,114.9,True,s1->s2->c2->c1,Austin,O2120,O5614,shop_and_deliver,delivery_only,on_demand,same_day,True,6,6,5.65,7.99,0.0,9.58,10.696,6.601,5.1,mixed,True,13.64,11.18,60.0,11.18,0.69,12,1.073,SH28,5.0,0,0,0,0,1,1,1,0,0,0,0.07723321
4.143,3.983,0.16,0.0385,36.1,202.7,True,s1->s2->c1->c2,Birmingham,O491,O1886,delivery_only,shop_and_deliver,next_day,same_day,True,6,11,7.0,6.35,0.0,2.89,1.093,1.956,37.3,mixed,False,13.35,10.95,36.1,18.2,2.68,17,1.553,SH53,4.92,1,0,0,0,1,0,0,1,0,0,0.29339346
9.618,7.215,2.402,0.2498,29.2,85.2,True,s1->s2->c2->c1,San Francisco,O1894,O2137,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,4,3,7.36,4.55,0.0,4.59,3.496,2.626,34.8,both_shop,True,11.91,9.77,29.2,20.08,1.34,7,0.716,SH40,4.14,0,1,1,0,1,1,0,0,0,1,0.30484566
22.738,20.728,2.01,0.0884,42.5,238.4,True,s1->s2->c1->c2,Birmingham,O4362,O5551,delivery_only,delivery_only,same_day,same_day,True,15,9,7.65,7.64,0.0,13.789,6.939,8.859,1.6,both_delivery,False,15.29,12.54,42.5,17.7,0.6,24,1.914,SH18,4.93,0,0,0,1,1,0,0,1,0,0,0.1477703
28.521,16.712,11.809,0.414,88.4,233.9,True,s1->s2->c1->c2,Los Angeles,O82,O4197,shop_and_deliver,shop_and_deliver,same_day,same_day,True,34,16,13.35,9.63,0.0,8.128,8.584,11.353,6.1,both_shop,True,22.98,18.84,88.4,12.79,1.12,50,2.654,SH35,4.82,1,0,1,0,1,0,0,0,1,0,0.0828626
15.179,13.506,1.673,0.1102,48.9,107.4,True,s1->s2->c1->c2,Los Angeles,O2371,O5247,delivery_only,shop_and_deliver,on_demand,on_demand,True,11,14,9.76,9.29,0.0,9.446,4.06,7.059,12.6,mixed,False,19.049999999999997,15.62,48.9,19.17,1.15,25,1.601,SH32,4.68,0,1,0,0,1,1,0,0,1,0,0.2220719
13.174,9.852,3.323,0.2522,57.7,120.0,True,s1->s2->c2->c1,Birmingham,O1786,O4916,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,9,13,7.57,7.9,0.0,5.625,4.474,4.227,36.6,both_shop,True,15.47,12.69,57.7,13.2,1.28,22,1.734,SH66,4.22,1,0,1,0,1,1,0,1,0,0,0.30573052
19.61,8.755,10.855,0.5535,40.6,110.4,True,s1->s2->c1->c2,Birmingham,O1209,O4604,shop_and_deliver,delivery_only,on_demand,same_day,True,2,18,5.76,11.45,0.0,2.905,5.85,7.909,9.6,mixed,True,17.21,14.11,40.6,20.85,1.59,20,1.417,SH2,4.53,1,1,0,0,1,1,0,1,0,0,0.4728442
6.286,5.523,0.763,0.1214,32.8,227.7,True,s1->s2->c1->c2,San Francisco,O796,O5162,shop_and_deliver,shop_and_deliver,same_day,same_day,False,10,11,6.84,7.05,0.376,3.421,1.799,2.761,12.3,both_shop,False,13.89,11.39,32.8,20.84,2.03,21,1.844,SH53,4.92,1,0,1,0,0,0,0,0,0,1,0.3851506
6.392,5.276,1.116,0.1746,42.3,240.0,True,s1->s2->c1->c2,Austin,O3206,O5927,shop_and_deliver,shop_and_deliver,next_day,same_day,True,10,7,8.22,6.46,0.0,3.946,1.33,3.732,22.4,both_shop,False,14.68,12.04,42.3,17.08,2.24,17,1.412,SH41,4.55,0,0,1,0,1,0,1,0,0,0,0.31485957
13.96,12.589,1.371,0.0982,76.5,81.8,True,s1->s2->c1->c2,Los Angeles,O4866,O5738,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,15,11,13.99,6.65,0.0,11.273,1.316,11.328,38.2,both_shop,False,20.64,16.92,76.5,13.27,1.33,26,1.537,SH89,5.0,1,1,1,0,1,1,0,0,1,0,0.12778234
12.182,5.736,6.446,0.5292,44.2,120.0,True,s1->s2->c2->c1,Austin,O4622,O5147,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,14,5,14.14,6.07,0.0,3.601,5.023,2.135,10.2,both_shop,True,20.21,16.57,44.2,22.49,2.84,19,1.147,SH2,4.53,1,1,1,0,1,1,1,0,0,0,0.57666326
25.714,25.178,0.537,0.0209,69.3,239.9,True,s1->s2->c2->c1,Birmingham,O751,O5416,shop_and_deliver,shop_and_deliver,same_day,same_day,True,10,15,8.75,9.5,0.0,16.791,8.664,8.387,0.1,both_shop,False,18.25,14.96,69.3,12.95,0.59,25,1.671,SH43,4.6,1,1,1,0,1,0,0,1,0,0,0.043813303
23.124,8.457,14.668,0.6343,52.8,117.0,True,s1->s2->c1->c2,Birmingham,O2449,O2547,delivery_only,shop_and_deliver,on_demand,on_demand,True,11,21,10.76,9.61,0.0,1.116,7.34,8.444,3.0,mixed,True,20.369999999999997,16.7,52.8,18.98,1.95,32,1.916,SH9,4.53,0,0,0,0,1,1,0,1,0,0,0.34894556
16.692,11.575,5.117,0.3066,62.5,100.9,True,s1->s2->c2->c1,Los Angeles,O1992,O4582,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,15,5,11.51,9.32,0.0,7.536,6.327,4.038,19.1,both_shop,True,20.83,17.08,62.5,16.4,1.46,20,1.171,SH89,5.0,1,0,1,0,1,1,0,0,1,0,0.22183934
12.443,11.545,0.898,0.0722,58.0,236.7,True,s1->s2->c1->c2,Los Angeles,O24,O1363,shop_and_deliver,shop_and_deliver,same_day,next_day,True,10,7,7.58,5.29,0.0,10.41,1.135,10.174,3.3,both_shop,False,12.870000000000001,10.55,58.0,10.91,0.91,17,1.611,SH22,4.81,0,0,1,0,1,0,0,0,1,0,0.09817795
15.098,11.837,3.261,0.216,82.7,89.0,True,s1->s2->c2->c1,Birmingham,O4005,O5479,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,6,17,7.83,12.82,0.0,8.294,5.778,3.542,31.0,both_shop,True,20.65,16.93,82.7,12.28,1.42,23,1.359,SH73,4.63,1,0,1,0,1,1,0,1,0,0,0.15352345
24.417,16.655,7.762,0.3179,64.2,75.2,True,s1->s2->c2->c1,Los Angeles,O2324,O3129,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,28,13,11.9,10.38,0.0,11.976,9.869,4.678,44.8,both_shop,True,22.28,18.27,64.2,17.07,1.09,41,2.244,SH31,4.81,0,0,1,0,1,1,0,0,1,0,0.07217521
13.74,5.364,8.376,0.6096,50.9,120.0,True,s1->s2->c2->c1,Austin,O1406,O5360,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,6,6,7.71,6.51,0.0,1.756,5.066,3.608,44.0,both_shop,True,14.219999999999999,11.66,50.9,13.74,2.13,12,1.029,SH38,4.42,0,0,1,0,1,1,1,0,0,0,0.14613718
19.91,10.064,9.846,0.4945,48.0,108.0,True,s1->s2->c2->c1,Birmingham,O967,O3971,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,6,4,7.42,6.22,0.0,5.826,7.836,4.238,12.0,both_shop,True,13.64,11.18,48.0,13.98,1.1,10,0.894,SH10,4.63,0,0,1,0,1,1,0,1,0,0,0.20723806
25.528,16.363,9.166,0.359,60.9,112.2,True,s1->s2->c2->c1,Los Angeles,O3267,O4155,delivery_only,shop_and_deliver,on_demand,next_day,True,11,9,7.87,7.95,0.0,13.809,11.487,2.553,7.8,mixed,True,15.82,12.97,60.9,12.78,0.79,20,1.542,SH93,4.67,1,0,0,0,1,1,0,0,1,0,0.11699783
9.554,4.988,4.566,0.4779,31.9,120.0,True,s1->s2->c1->c2,San Francisco,O2336,O5998,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,6,11,7.05,9.55,0.0,2.04,2.948,3.658,31.8,both_shop,True,16.6,13.61,31.9,25.6,2.67,17,1.249,SH95,4.55,1,1,1,0,1,1,0,0,0,1,0.65357757
15.482,14.428,1.055,0.0681,64.1,106.0,True,s1->s2->c1->c2,San Francisco,O2342,O4960,delivery_only,shop_and_deliver,same_day,on_demand,True,2,9,6.34,8.63,0.0,9.665,4.762,5.958,14.0,mixed,False,14.97,12.28,64.1,11.49,0.85,11,0.896,SH98,4.58,0,0,0,0,1,1,0,0,0,1,0.13885082
11.019,5.773,5.247,0.4761,44.6,120.0,True,s1->s2->c1->c2,Austin,O1676,O1836,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,9,4,8.809999999999999,5.44,0.0,3.091,2.681,5.657,3.4,both_shop,True,14.25,11.68,44.6,15.71,1.99,13,1.113,SH86,4.37,0,0,1,0,1,1,1,0,0,0,0.36783382
9.425,9.137,0.288,0.0306,50.8,96.1,True,s1->s2->c1->c2,Austin,O767,O5825,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,2,7,6.43,6.65,0.0,7.02,2.117,5.191,23.9,both_shop,False,13.08,10.73,50.8,12.67,1.16,9,0.839,SH68,4.88,0,0,1,0,1,1,1,0,0,0,0.20921257
11.205,5.859,5.347,0.4772,37.7,120.0,True,s1->s2->c2->c1,Birmingham,O3726,O4316,shop_and_deliver,delivery_only,same_day,on_demand,True,15,22,13.47,11.68,0.0,4.154,4.75,1.704,39.6,mixed,True,25.15,20.62,37.7,32.82,3.46,37,1.794,SH70,4.09,0,1,0,0,1,1,0,1,0,0,0.7733555
11.312,11.01,0.302,0.0267,62.8,226.0,True,s1->s2->c1->c2,Birmingham,O3795,O4398,shop_and_deliver,shop_and_deliver,same_day,same_day,True,9,22,8.3,13.01,0.0,7.264,3.746,3.82,14.0,both_shop,False,21.310000000000002,17.47,62.8,16.69,1.57,31,1.774,SH70,4.09,0,0,1,0,1,0,0,1,0,0,0.39850408
12.616,11.884,0.732,0.058,44.0,95.4,True,s1->s2->c1->c2,Birmingham,O852,O5971,shop_and_deliver,delivery_only,on_demand,same_day,True,21,9,10.37,6.94,0.0,9.221,2.663,7.29,24.6,mixed,False,17.31,14.19,44.0,19.35,1.18,30,2.114,SH30,5.0,0,0,0,0,1,1,0,1,0,0,0.16477813
12.271,4.399,7.872,0.6415,60.4,94.5,True,s1->s2->c2->c1,Birmingham,O1452,O5479,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,7,17,8.780000000000001,12.82,0.0,0.857,4.364,3.542,25.5,both_shop,True,21.6,17.71,60.4,17.59,3.94,24,1.355,SH62,5.0,0,1,1,0,1,1,0,1,0,0,0.2892017
27.665,18.265,9.4,0.3398,53.9,78.3,True,s1->s2->c2->c1,Los Angeles,O647,O2460,shop_and_deliver,delivery_only,on_demand,next_day,True,9,15,8.73,7.58,0.0,13.747,11.574,4.518,41.7,mixed,True,16.310000000000002,13.37,53.9,14.88,0.73,24,1.795,SH36,4.32,0,0,0,0,1,1,0,0,1,0,0.16207434
13.229,10.34,2.889,0.2184,47.5,120.0,True,s1->s2->c1->c2,Austin,O4024,O4942,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,20,11,10.55,11.99,0.0,8.435,1.905,9.418,43.4,both_shop,True,22.54,18.48,47.5,23.34,1.77,31,1.677,SH58,4.41,0,0,1,0,1,1,1,0,0,0,0.33623284
13.261,12.862,0.399,0.0301,50.5,120.0,True,s1->s2->c1->c2,Austin,O5100,O5490,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,8,10,6.14,6.74,0.0,8.972,3.889,5.483,8.2,both_shop,False,12.879999999999999,10.56,50.5,12.55,0.81,18,1.705,SH89,5.0,1,0,1,0,1,1,1,0,0,0,0.14541323
17.391,8.619,8.772,0.5044,83.1,120.0,True,s1->s2->c1->c2,Birmingham,O1460,O1682,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,19,16,12.69,8.69,0.0,3.398,5.221,6.95,29.5,both_shop,True,21.38,17.53,83.1,12.66,2.01,35,1.997,SH93,4.67,1,0,1,0,1,1,0,1,0,0,0.16121665
26.447,26.413,0.034,0.0013,92.1,240.0,True,s1->s2->c1->c2,Austin,O3616,O4965,delivery_only,shop_and_deliver,next_day,same_day,True,9,18,6.21,9.06,0.0,20.959,5.454,15.539,4.6,mixed,False,15.27,12.52,92.1,8.16,0.47,27,2.157,SH25,4.31,0,0,0,0,1,0,1,0,0,0,0.04719414
